Oracion 1
	Id: {20} 	Texto: {le}	->	Lexema: {él}
	Id: {21} 	Texto: {,}	->	Lexema: {,}
	Id: {22} 	Texto: {convirtiendo}	->	Lexema: {convertir}
	Id: {23} 	Texto: {le}	->	Lexema: {él}
	Id: {24} 	Texto: {en}	->	Lexema: {en}
	Id: {25} 	Texto: {un}	->	Lexema: {uno}
	Id: {26} 	Texto: {niño}	->	Lexema: {niño}
	Id: {27} 	Texto: {de}	->	Lexema: {de}
	Id: {28} 	Texto: {verdad}	->	Lexema: {verdad}
	Id: {29} 	Texto: {.}	->	Lexema: {.}

